Diploma,Opleiding,Jaar,Semester,Cursuscode,Studiepunten,Lesgevers,Trefwoorden,Evaluatiemomenten,Evaluatievormen PGE1,Evaluatievormen PGE2,Evaluatievormen NPGE
MABA,DMKINEMU,2,1,D012114,3,LENNART JANS|BART POFFYN|Luc Vanden Bossche|Alexander Van Tongel|Jan Victor,radiologie|emg|echografie|orthopedische heelkunde|fysiotherapie,periodegebonden,schriftelijk examen,,
MABA,DMKINEMU,2,1,D012115,9,Barbara Cagnie|Lieven Danneels|Vincent Dewitte,klinisch redeneren  - motorische controle – casuistiek – evidence based,periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,
MABA,DMKINEMU,2,1,D012116,6,Ann Cools|Joke Schuermans|Damien Van Tiggelen|Evi Wezenbeek|Erik Witvrouw,sportrevalidatie – sportletsels – bovenste extremiteit – onderste extremiteit – manuele therapie -,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|vaardigheidstest,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|vaardigheidstest,participatie|werkstuk
MABA,DMKINEMU,2,2,D002266,4,Dirk Cambier|Ignaas Devisch|Kasper Raus,professionele organisatie|regelgeving|sociale zekerheid|kinesitherapie|administratie|ethiek|gedragsregels,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
MABA,DMKINEMU,2,2,D002288,3,Patrick Wouters|Stefaan Van Damme,pijnneurofysiologie|psychosociale pijncontext|pijngedrag|kinesitherapeutische pijnevaluatie en behandelingsvormen,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,
MABA,DMKINEMU,2,2,D002858,6,Erik Witvrouw|Joke Schuermans|Damien Van Tiggelen|Evi Wezenbeek,blessurepreventie|sportrevalidatie|sportkinesitherapie|stretching|kinesiotaping|bracing|screening|kinetische keten|sportvoeding|sportrecht|doping|sportpsychologie|eerste hulp bij sportongevallen|voetverzorging,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|vaardigheidstest,schriftelijk examen met open vragen|vaardigheidstest,
MABA,DMKINEMU,2,J,D002404,17,Patrick Calders|Barbara Cagnie|Pascal Coorevits|Mira Meeus,onderzoek – experiment – pilootstudie -meta-analyse – database – statistische analyse,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMKINEMU,2,J,D012132,9,Erik Witvrouw|Dirk Cambier,anamnese – onderzoek - behandeling – evaluatie – klinisch redeneren,niet-periodegebonden,,,portfolio|participatie|gedragsevaluatie op de werkvloer|peer-evaluatie|verslag
MABA,DMKINEOU,1,1,D012106,6,Barbara Cagnie|Vincent Dewitte|BART POFFYN|Tom Van Hoof,thoracale wervelzuil|cervicale wervelzuil|revalidatiewetenschappen en kinesitherapie|topografische anatomie|pathologie|orthopedie|traumatologie|heelkunde|biomechanica|medische beeldvorming.,periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,
MABA,DMKINEOU,1,2,D012104,3,Roel De Ridder|Philip Roosen|Luc Vanden Bossche|Damien Van Tiggelen,orthesen – prothesen - brandwonden - rolstoelen - taping - alignement - steunzool,periodegebonden,schriftelijk examen met meerkeuzevragen|vaardigheidstest,schriftelijk examen met meerkeuzevragen|vaardigheidstest,
MABA,DMKINEOU,1,2,D012105,3,Mira Meeus|Gilbert Lemmens|Carine Poppe|Stefaan Van Damme|Jessica Van Oosterwijck|Patrick Wouters,pijn-psychosomatiek-psychiatrie,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
MABA,DMKINEOU,1,2,D012107,5,Karel Everaert|Geert Villeirs|Geert Braems|Danny De Looze|Kristien Roelens|Tom Van Hoof|ERIK VAN LAECKE,functies en disfuncties van de organen van het kleine bekken.,periodegebonden,schriftelijk examen met meerkeuzevragen|mondeling examen|simulatie|vaardigheidstest,schriftelijk examen met meerkeuzevragen|mondeling examen|simulatie|vaardigheidstest,
MABA,DMKINEOU,1,2,D012128,3,Dirk Cambier|Engelien Lannoo|Kristine Oostra,neurologie – behandelconcepten – centraal neurologisch lijden,periodegebonden,mondeling examen|werkstuk|vaardigheidstest,mondeling examen|werkstuk|vaardigheidstest,
MABA,DMKINEOU,1,2,D012129,3,Dirk Cambier,veroudering – oefentherapie – dementie - wondverzorging,periodegebonden,schriftelijk examen|mondeling examen|vaardigheidstest,schriftelijk examen|mondeling examen|vaardigheidstest,
MABA,DMKINEOU,1,J,D000638,3,André Vyt|Jessica Van Oosterwijck,interdisciplinair en interprofessioneel samenwerken|zorgplannen|kwaliteitszorg,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|werkstuk|verslag
MABA,DMKINEOU,1,J,D012103,6,Annelies Maenhout|Ann Cools|Mira Meeus,klinisch redeneren – casuïstiek – revalidatieprincipes – revalidatietechnieken – methodisch handelen,periodegebonden|niet-periodegebonden,mondeling examen|vaardigheidstest,mondeling examen|vaardigheidstest,mondeling examen|werkstuk|peer-evaluatie|verslag
MABA,DMKINEOU,1,J,D012130,7,Barbara Cagnie|Patrick Calders|Pascal Coorevits|Mira Meeus,onderzoek – literatuur – experiment – review – meta-analyse – rapportering – statistische analyse,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMKINEOU,1,J,D012131,15,Erik Witvrouw|Dirk Cambier,anamnese – onderzoek - behandeling – evaluatie – klinisch redeneren,niet-periodegebonden,,,portfolio|gedragsevaluatie op de werkvloer|peer-evaluatie|verslag
MABA,DMKINEOU,2,1,D012118,3,Eric Derom|Patrick Calders|Heleen Demeyer|Johan De Sutter,chronisch hartfalen|copd|obesitas|diabetes|veroudering|interpretatie van inspanningstests|inspanningslimiterende factoren|relevantie van inspanning bij pathologie|prognose|behandeling|evaluatie,periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen
MABA,DMKINEOU,2,1,D012751,6,Nele Van Den Noortgate|Dirk Cambier,veroudering – oefentherapie – zorgstructuren – en organisatie – palliatie en pijn - elderly abuse - wils-/handelingsbekwaamheid - farmacologie - snoezelen - ouderdomssimulatie - paratonie,periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,participatie|werkstuk
MABA,DMKINEOU,2,1,D012754,3,Dominique Hanssen|Jamal Belkhouribchia|Patrick Calders|Dimitri Declercq|Heleen Demeyer,obesitas|diabetes type 1 en 2|fysieke activiteit|trainingstherapie,,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,
MABA,DMKINEOU,2,1,D013230,3,,cardiale revalidatie – pathofysiologie – beeldvorming – fysieke training – preventie,periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,
MABA,DMKINEOU,2,1,D013231,3,,revalidatieprogramma’s bij copd|mucoviscidose|tetraplegie|postoperatieve kinesitherapie bij thoraxheelkunde|inspanningsonderzoek|hyperventilatiesyndroom|zuurstoftherapie|aerosoltherapie,periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,
MABA,DMKINEOU,2,2,D002266,4,Dirk Cambier|Ignaas Devisch|Kasper Raus,professionele organisatie|regelgeving|sociale zekerheid|kinesitherapie|administratie|ethiek|gedragsregels,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
MABA,DMKINEOU,2,2,D012749,6,Dirk Cambier|Engelien Lannoo|Kristine Oostra|Anke Van Bladel,veroudering – neurogeriatrie – behandelconcepten – centraal neurologisch lijden,periodegebonden,schriftelijk examen|mondeling examen|vaardigheidstest,schriftelijk examen|mondeling examen|vaardigheidstest,
MABA,DMKINEOU,2,2,D012750,3,Philip Roosen,veroudering – musculoskeletale aandoeningen - orthopedie – behandelconcepten,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|werkstuk
MABA,DMKINEOU,2,J,D002404,17,Patrick Calders|Barbara Cagnie|Pascal Coorevits|Mira Meeus,onderzoek – experiment – pilootstudie -meta-analyse – database – statistische analyse,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMKINEOU,2,J,D012135,12,Erik Witvrouw|Dirk Cambier,anamnese – onderzoek - behandeling – evaluatie – klinisch redeneren,niet-periodegebonden,,,portfolio|participatie|gedragsevaluatie op de werkvloer|verslag
MABA,DMLGAUAU,1,J,D012286,20,Hannah Keppler,masterproef|wetenschappelijk onderzoek|literatuuronderzoek|onderzoekstechnieken|experiment|statistische analyse|wetenschappelijke rapportering|zelfstandig werk|kritische reflectie.,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMLOBWBO,1,1,D012028,4,Ruben Brondeel|Julie Latomme|Sofie Compernolle,analyseren|datafile|onderzoek|multivariate statistiek|spss,periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,
MABA,DMLOBWBO,1,1,D012029,3,Inge Everaert|Raf Van Dyck|Jan Boone|Wim Derave,gezondheid|fysieke activiteiten|sportactiviteiten|fitness|trainingsschema's,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,mondeling examen|participatie|werkstuk
MABA,DMLOBWBO,1,1,D012032,3,Greet Cardon|Annemie Bogaert,didactisch handelen|lesadministratie|alternatieve didactische werkvormen,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,werkstuk
MABA,DMLOBWBO,1,1,D012039,4,,communicatietechnieken|feedback geven en krijgen|besluitvorming in team|team building|zelfkennis,niet-periodegebonden,,,werkstuk
MABA,DMLOBWBO,1,1,H001917,6,Bram De Wever|Tammy Schellens|Martin Valcke|Michiel Voet,didactiek|visies op leren en onderwijzen|onderwijskundig referentiekader|werkvormen|toetsing en evaluatie|individuele verschillen,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,werkstuk
MABA,DMLOBWBO,1,2,D012027,3,Tom Vander Beken|Bram Constandt|Jan De Maeyer|Jan Tolleneer|Freddy Mortier,ethiek|waarden en normen|sportbedreigende factoren|sportrecht|aansprakelijkheid|statuut sportbeoefenaar|tuchtrecht|doping|europese context.,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMLOBWBO,1,2,H001806,4,Katrien Strubbe,"kennisverwerving|kennisverwerking, onderzoekscompetentie|opvattingen inzake onderwijs in wiskunde|wetenschap en technologie|vakoverschrijdend werken",niet-periodegebonden,,,mondeling examen|portfolio|participatie|werkstuk|verslag
MABA,DMLOBWBO,1,2,H001918,6,Melissa Tuytens|Martin Valcke,klasmanagement|professionaliteit leraren|ethiek leraarschap,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen|openboekexamen,schriftelijk examen met meerkeuzevragen|openboekexamen,participatie|werkstuk
MABA,DMLOBWBO,1,J,D012025,3,Frederik Deconinck|Marianne Belpaire|Michiel Hoste|Hans Van Boven|Johan Van Damme|Stijn Vandelacluze|Joeri Van de Voorde|Jan Bourgois|Leen Haerens|Lynn Van den Berghe,outdoor|klimmen|kajak|mountainbike|badminton|judo|groepsfitness|terugslagsporten|contact- en verdedigingssporten,periodegebonden|niet-periodegebonden,schriftelijk examen|werkstuk,schriftelijk examen|werkstuk,participatie|vaardigheidstest
MABA,DMLOBWBO,1,J,D012030,6,Melanie Beeckman|Petra Poppe|Lieze Mertens,masterproef|wetenschappelijk onderzoek|literatuuronderzoek|onderzoekstechnieken|wetenschappelijke rapportering|zelfstandig werk|kritisch reflectie,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMLOBWBO,1,J,D012033,6,Lynn Van den Berghe|Sofie De Rijck|Greet Cardon|Leen Haerens,stage|didactiek|didactisch handelen|bewegingsdidactiek|lichamelijke opvoeding,periodegebonden|niet-periodegebonden,mondeling examen,,portfolio|participatie|werkstuk|gedragsevaluatie op de werkvloer
MABA,DMLOBWBO,2,1,H001784,4,Wim Beyers,psychologie|adolescentie|ontwikkeling|school,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,portfolio|werkstuk
MABA,DMLOBWBO,2,1,H001919,6,Melissa Tuytens|Geert Devos|Martin Valcke|Bruno Vanobbergen,onderwijsorganisatie|onderwijsbeleid|schoolbeleid|rechtspositie leraren en leerlingen|kinderrechten|onderwijs en samenleving,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,participatie|werkstuk
MABA,DMLOBWBO,2,J,D012031,18,Bram Constandt|Petra Poppe,masterproef|wetenschappelijk onderzoek|literatuuronderzoek|onderzoekstechnieken|wetenschappelijke rapportering|zelfstandig werk|kritisch reflectie,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMLOBWBO,2,J,D012329,12,Lynn Van den Berghe|Sofie De Rijck|Greet Cardon|Leen Haerens,stage|didactiek|didactisch handelen|bewegingsdidactiek|lichamelijke opvoeding secundair onderwijs|theorielessen in het secundair onderwijs|theorie en praktijk in hoger onderwijs,periodegebonden|niet-periodegebonden,mondeling examen,,portfolio|participatie|werkstuk|gedragsevaluatie op de werkvloer
MABA,DMLOBWFA,1,1,D012028,4,Ruben Brondeel|Julie Latomme|Sofie Compernolle,analyseren|datafile|onderzoek|multivariate statistiek|spss,periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,
MABA,DMLOBWFA,1,1,D012029,3,Inge Everaert|Raf Van Dyck|Jan Boone|Wim Derave,gezondheid|fysieke activiteiten|sportactiviteiten|fitness|trainingsschema's,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,mondeling examen|participatie|werkstuk
MABA,DMLOBWFA,1,1,D012039,4,,communicatietechnieken|feedback geven en krijgen|besluitvorming in team|team building|zelfkennis,niet-periodegebonden,,,werkstuk
MABA,DMLOBWFA,1,1,D012047,5,Jan Boone|Janne Bouten|Jan Evenepoel,bijzondere groepen|fysieke activiteit|fysieke fitheid|training- en begeleidingsrichtlijnen|fitness,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,participatie|werkstuk|verslag
MABA,DMLOBWFA,1,1,D012317,4,Delfien Van Dyck|Carmen Peuters|Louise Poppe,gezondheidsgedrag|promotie|preventie|gedragsverandering|gezondheidspsychologie|intervention mapping protocol,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,mondeling examen|participatie|werkstuk
MABA,DMLOBWFA,1,2,D000740,3,Koen Paemeleire,ziektebeelden|oorzaken|mechanismes|klinische manifestaties|therapie|gezondheidspromotie,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,
MABA,DMLOBWFA,1,2,D012027,3,Tom Vander Beken|Bram Constandt|Jan De Maeyer|Jan Tolleneer|Freddy Mortier,ethiek|waarden en normen|sportbedreigende factoren|sportrecht|aansprakelijkheid|statuut sportbeoefenaar|tuchtrecht|doping|europese context.,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMLOBWFA,1,2,D012302,5,Veerle Segers|Jan Evenepoel,bewegingsleer|lage rug problemen|stabiliteitstraining|fitness|doelgroepen|primaire letselpreventie,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,vaardigheidstest|verslag
MABA,DMLOBWFA,1,J,D012025,3,Frederik Deconinck|Marianne Belpaire|Michiel Hoste|Hans Van Boven|Johan Van Damme|Stijn Vandelacluze|Joeri Van de Voorde|Jan Bourgois|Leen Haerens|Lynn Van den Berghe,outdoor|klimmen|kajak|mountainbike|badminton|judo|groepsfitness|terugslagsporten|contact- en verdedigingssporten,periodegebonden|niet-periodegebonden,schriftelijk examen|werkstuk,schriftelijk examen|werkstuk,participatie|vaardigheidstest
MABA,DMLOBWFA,1,J,D012030,6,Melanie Beeckman|Petra Poppe|Lieze Mertens,masterproef|wetenschappelijk onderzoek|literatuuronderzoek|onderzoekstechnieken|wetenschappelijke rapportering|zelfstandig werk|kritisch reflectie,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMLOBWFA,1,J,D012339,6,Greet Cardon|Jan Evenepoel|Virginie Van Houtte,stage|fysieke activiteit|fitheid en gezondheid|doelgroepen|bewegingsbegeleiding|fitness,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,portfolio|participatie|werkstuk|gedragsevaluatie op de werkvloer
MABA,DMLOBWFA,2,1,D012040,3,Frederik Deconinck|Eline Coppens,motorische ontwikkeling – motorische competentie – motorische stoornis - diagnostiek - remediëren - differentiëren - prodiagnostiek - bewegingsschool,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,participatie|verslag
MABA,DMLOBWFA,2,1,D012050,4,Delfien Van Dyck|Carmen Peuters|Louise Poppe,gezondheidspromotie|preventie|interventieonwikkeling|intervention mapping|implementatie,niet-periodegebonden,,,mondeling examen|participatie|werkstuk|peer-evaluatie|verslag
MABA,DMLOBWFA,2,J,D012031,18,Bram Constandt|Petra Poppe,masterproef|wetenschappelijk onderzoek|literatuuronderzoek|onderzoekstechnieken|wetenschappelijke rapportering|zelfstandig werk|kritisch reflectie,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMLOBWFA,2,J,D012051,4,Sofie Compernolle,gezondheidspsychologie|psychologische begeleiding|motivational interviewing|bewegingsdeskundige,niet-periodegebonden,,,portfolio|participatie|werkstuk
MABA,DMLOBWFA,2,J,D012330,12,Greet Cardon|Jan Evenepoel|Virginie Van Houtte,stage|fysieke activiteit|fitheid|gezondheid|bewegingsbegeleiding|promotie|doelgroepen|organisatie|personal training,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,portfolio|participatie|werkstuk|gedragsevaluatie op de werkvloer
MABA,DMLOBWSB,1,1,D000013,4,Maggie Geuens,strategische planning|concurrentie-analyse|aankoopgedrag|segmentatie en positionering|marketing mix|controle van de marketingactiviteiten.,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMLOBWSB,1,1,D000209,4,Patricia Everaert,algemeen boekhouden|financiële rapportering|jaarrekening,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMLOBWSB,1,1,D012028,4,Ruben Brondeel|Julie Latomme|Sofie Compernolle,analyseren|datafile|onderzoek|multivariate statistiek|spss,periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,
MABA,DMLOBWSB,1,1,D012029,3,Inge Everaert|Raf Van Dyck|Jan Boone|Wim Derave,gezondheid|fysieke activiteiten|sportactiviteiten|fitness|trainingsschema's,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,mondeling examen|participatie|werkstuk
MABA,DMLOBWSB,1,1,D012039,4,,communicatietechnieken|feedback geven en krijgen|besluitvorming in team|team building|zelfkennis,niet-periodegebonden,,,werkstuk
MABA,DMLOBWSB,1,1,D012304,4,Annick Willem|Martje Eyckmans,sportrecht|wetgeving|regelgeving,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|werkstuk
MABA,DMLOBWSB,1,2,D012027,3,Tom Vander Beken|Bram Constandt|Jan De Maeyer|Jan Tolleneer|Freddy Mortier,ethiek|waarden en normen|sportbedreigende factoren|sportrecht|aansprakelijkheid|statuut sportbeoefenaar|tuchtrecht|doping|europese context.,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMLOBWSB,1,J,D012025,3,Frederik Deconinck|Marianne Belpaire|Michiel Hoste|Hans Van Boven|Johan Van Damme|Stijn Vandelacluze|Joeri Van de Voorde|Jan Bourgois|Leen Haerens|Lynn Van den Berghe,outdoor|klimmen|kajak|mountainbike|badminton|judo|groepsfitness|terugslagsporten|contact- en verdedigingssporten,periodegebonden|niet-periodegebonden,schriftelijk examen|werkstuk,schriftelijk examen|werkstuk,participatie|vaardigheidstest
MABA,DMLOBWSB,1,J,D012030,6,Melanie Beeckman|Petra Poppe|Lieze Mertens,masterproef|wetenschappelijk onderzoek|literatuuronderzoek|onderzoekstechnieken|wetenschappelijke rapportering|zelfstandig werk|kritisch reflectie,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMLOBWSB,1,J,D012327,6,Annick Willem|Steffie Lucidarme,stage|sportmanagement|sportbeleid|eventmanagement|projectmanagement|sportevenement,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,portfolio|participatie|werkstuk|gedragsevaluatie op de werkvloer
MABA,DMLOBWSB,1,J,D012484,6,Annick Willem|Kris De Coorde|Piet Meneve,plannen en organiseren|leiding geven|samenwerken|praktijkgericht|sportevenementen|small business projects,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|werkstuk
MABA,DMLOBWSB,2,1,D012061,4,Annick Willem|Johan Haentjens|Cleo Schyvinck,strategische implanting en algemeen beheer van sportinfrastructuren|operationeel management|zwembaden|indoor infrastructuur|outdoor infrastructuur|planning|marketing|human resources management|communicatie|wetgeving|uitbatingsvormen|publiek-privaat|juridische aspecten van de bouw en het beheer,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,participatie|verslag
MABA,DMLOBWSB,2,1,D012486,5,Annick Willem|Cleo Schyvinck,algemeen beheer van sportorganisaties en sportdiensten|strategisch management|strategie analyse|beleidsplan|organiseren|sportbeleid|effectiviteit en performantie|kwaliteitsmanagement|trends en onderzoek in sportmanagement,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|werkstuk
MABA,DMLOBWSB,2,2,D012060,4,Annick Willem|Kris De Coorde|Johan Haentjens,sportmanagement|strategie|marketing|financieel management|personeelsmanagement|operationeel management|juridische aspecten,niet-periodegebonden,,,participatie|werkstuk|simulatie|gedragsevaluatie op de werkvloer
MABA,DMLOBWSB,2,J,D012031,18,Bram Constandt|Petra Poppe,masterproef|wetenschappelijk onderzoek|literatuuronderzoek|onderzoekstechnieken|wetenschappelijke rapportering|zelfstandig werk|kritisch reflectie,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMLOBWSB,2,J,D012331,12,Annick Willem|Kris De Coorde|Steffie Lucidarme,stage|sportmanagement|sportbeleid|eventmanagement|projectmanagement|sportevenement,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,,portfolio|participatie|werkstuk|gedragsevaluatie op de werkvloer
MABA,DMLOBWST,1,1,D012028,4,Ruben Brondeel|Julie Latomme|Sofie Compernolle,analyseren|datafile|onderzoek|multivariate statistiek|spss,periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,
MABA,DMLOBWST,1,1,D012029,3,Inge Everaert|Raf Van Dyck|Jan Boone|Wim Derave,gezondheid|fysieke activiteiten|sportactiviteiten|fitness|trainingsschema's,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,mondeling examen|participatie|werkstuk
MABA,DMLOBWST,1,1,D012039,4,,communicatietechnieken|feedback geven en krijgen|besluitvorming in team|team building|zelfkennis,niet-periodegebonden,,,werkstuk
MABA,DMLOBWST,1,1,D012066,4,Leen Haerens,toegepaste sportpsychologie|coaching van atleten,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk
MABA,DMLOBWST,1,1,D012068,4,Jan Bourgois|Jasmien Dumortier|Jan Boone|An Mariman|Peter Van Eenoo,doping|sportwetenschappelijke begeleiding|verantwoord trainingsadvies|toegepaste omgevingsfysiologie|inspanningsimmunologie|competitiesport|topsport,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|vaardigheidstest|verslag
MABA,DMLOBWST,1,1,D012319,5,Pieter Fiers|Joeri Gerlo|Frederik Deconinck|Lennert Goossens,sportspecifieke bewegingsanalyse|sportbiomechanica|sportantropometrie,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,participatie|verslag
MABA,DMLOBWST,1,2,D012027,3,Tom Vander Beken|Bram Constandt|Jan De Maeyer|Jan Tolleneer|Freddy Mortier,ethiek|waarden en normen|sportbedreigende factoren|sportrecht|aansprakelijkheid|statuut sportbeoefenaar|tuchtrecht|doping|europese context.,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMLOBWST,1,J,D012025,3,Frederik Deconinck|Marianne Belpaire|Michiel Hoste|Hans Van Boven|Johan Van Damme|Stijn Vandelacluze|Joeri Van de Voorde|Jan Bourgois|Leen Haerens|Lynn Van den Berghe,outdoor|klimmen|kajak|mountainbike|badminton|judo|groepsfitness|terugslagsporten|contact- en verdedigingssporten,periodegebonden|niet-periodegebonden,schriftelijk examen|werkstuk,schriftelijk examen|werkstuk,participatie|vaardigheidstest
MABA,DMLOBWST,1,J,D012030,6,Melanie Beeckman|Petra Poppe|Lieze Mertens,masterproef|wetenschappelijk onderzoek|literatuuronderzoek|onderzoekstechnieken|wetenschappelijke rapportering|zelfstandig werk|kritisch reflectie,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMLOBWST,1,J,D012073,4,Jan Boone|Janne Bouten|Jan Bourgois,training|methodiek|sport|trainingsplanning|periodisering|prestatie|senior en nationaal niveau,periodegebonden,schriftelijk examen|mondeling examen|werkstuk,schriftelijk examen|mondeling examen|werkstuk,
MABA,DMLOBWST,1,J,D012328,6,Jan Boone|Julie Claeys|Shana De Jaegher|Mieke Devriendt|Tom Du Pan|Benoit Mertens|Filip Roelandt|Koen Termont|Joeri Van de Voorde|Virginie Van Houtte|Bart Van Renterghem,stage|sport|methodiek|nationale training|sportwetenschappelijke begeleiding,periodegebonden|niet-periodegebonden,mondeling examen,,portfolio|participatie|werkstuk|gedragsevaluatie op de werkvloer
MABA,DMLOBWST,2,1,D012071,4,Luc Vanden Bossche|Bert Sticker,spierletsels|fractuur|luxatie zenuw|gewricht|pees|peesruptuur|osteochondrale traumata|behandeling|taping|gips|operatie,periodegebonden,mondeling examen,mondeling examen,
MABA,DMLOBWST,2,1,D012072,3,Olivier Vanakker|Maxime Hanssens|Jan Stautemas|Wim Derave,genetica|erfelijkheidsleer|moleculaire biologie|genetische testing|gentherapie|gene editing|gendoping,periodegebonden,schriftelijk examen|werkstuk,schriftelijk examen,
MABA,DMLOBWST,2,1,D012318,4,Matthieu Lenoir|Julie Claeys|Mieke Devriendt|Michiel Hoste|Benoit Mertens|Mireille Mostaert|Filip Roelandt|Jan Vanden Hautte|Joeri Van de Voorde|Frederik Deconinck,"trainingsleer|talentidentificatie|talentontwikkeling|sport|trainingsplanning en periodisering|prestatievermogen,trainingsmethodiek van de gekozen sportdiscipline,",periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,portfolio|participatie|vaardigheidstest|gedragsevaluatie op de werkvloer
MABA,DMLOBWST,2,J,D012031,18,Bram Constandt|Petra Poppe,masterproef|wetenschappelijk onderzoek|literatuuronderzoek|onderzoekstechnieken|wetenschappelijke rapportering|zelfstandig werk|kritisch reflectie,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMLOBWST,2,J,D012332,12,Jan Boone|Shana De Jaegher|Bart Van Renterghem,stage|sport|methodiek|(inter)nationale training|sportwetenschappelijke begeleiding,periodegebonden|niet-periodegebonden,mondeling examen,,portfolio|participatie|werkstuk|gedragsevaluatie op de werkvloer
